,ID,Jersey_Number,Player_Name,First_Name,Last_Name,Position,Active_Status,Total_Games_Played,Total_Games_Started,Average_Minutes_Played,Average_Field_Goals_Made,Average_Field_Goals_Attempted,Average_Field_Goal_Percentage,Average_Three_Pointers_Made,Average_Three_Pointers_Attempted,Average_Three_Point_Percentage,Average_Three_Percentage,Average_Two_Pointers_Made,Average_Two_Pointers_Attempted,Average_Two_Point_Percentage,Average_Free_Throws_Made,Average_Free_Throws_Attempted,Average_Free_Throw_Percentage,Average_Points,Average_Offensive_Rebounds,Average_Defensive_Rebounds,Average_Total_Rebounds,Average_Assists,Average_Turnovers,Average_Steals,Average_Blocks,Average_Personal_Fouls,Total_Minutes_Played,Total_Field_Goals_Made,Total_Field_Goals_Attempted,Total_Field_Goal_Percentage,Total_Three_Pointers_Made,Total_Three_Pointers_Attempted,Total_Three_Point_Percentage,Total_Three_Percentage,Total_Two_Pointers_Made,Total_Two_Pointers_Attempted,Total_Two_Point_Percentage,Total_Free_Throws_Made,Total_Free_Throws_Attempted,Total_Free_Throw_Percentage,Total_Points,Total_Offensive_Rebounds,Total_Defensive_Rebounds,Total_Total_Rebounds,Total_Assists,Total_Turnovers,Total_Steals,Total_Blocks,Total_Personal_Fouls
102,c40b523b-ffe9-4894-81bd-8b38d6c2c30e,5,Luguentz Dort,Luguentz,Dort,G,1,11,11,27.254545454545458,4.0,8.454545454545455,0.4731182795698925,2.363636363636364,5.181818181818182,0.4561403508771929,0.6129032258064516,1.6363636363636365,3.272727272727273,0.5,1.181818181818182,1.2727272727272727,0.9285714285714286,11.545454545454543,0.8181818181818182,2.636363636363636,3.4545454545454546,1.5454545454545454,0.7272727272727273,1.3636363636363635,0.7272727272727273,3.0,299.8,44,93,0.4731182795698925,26,57,0.4561403508771929,0.6129032258064516,18,36,0.5,13,14,0.9285714285714286,127,9,29,38,17,8,15,8,33
103,49fec59f-4b5e-4d77-bd9b-15bc7b7454b9,11,Ayo Dosunmu,Ayo,Dosunmu,G,1,11,3,28.583333333333332,4.0,9.727272727272728,0.411214953271028,1.0,4.545454545454546,0.22,0.4672897196261682,3.0,5.181818181818182,0.5789473684210527,1.7272727272727273,1.9090909090909092,0.9047619047619048,10.727272727272728,0.7272727272727273,3.909090909090909,4.636363636363637,4.0,1.2727272727272727,0.0909090909090909,0.4545454545454545,2.1818181818181817,314.4166666666667,44,107,0.411214953271028,11,50,0.22,0.4672897196261682,33,57,0.5789473684210527,19,21,0.9047619047619048,118,8,43,51,44,14,1,5,24
104,46552b44-d31f-4d40-8179-d3b8897d0f3a,11,Jeff Dowtin,Jeff,Dowtin,G,1,5,0,10.346666666666666,1.0,2.8,0.3571428571428571,0.2,0.8,0.25,0.2857142857142857,0.8,2.0,0.4,0.4,0.4,1.0,2.6,0.2,0.4,0.6,0.4,0.0,0.6,0.0,0.4,51.733333333333334,5,14,0.3571428571428571,1,4,0.25,0.2857142857142857,4,10,0.4,2,2,1.0,13,1,2,3,2,0,3,0,2
105,ec43998b-de6f-4c90-bbfe-f671e4a5dce6,35,P.J. Dozier,P.J.,Dozier,G-F,1,4,0,3.675,0.25,0.5,0.5,0.25,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.5,0.5,1.0,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.5,14.7,1,2,0.5,1,2,0.5,1.0,0,0,0.0,1,2,0.5,4,1,2,3,2,0,1,0,2
106,68baeb3c-13cf-475e-9ebe-f1ffdaa14ce5,5,Andre Drummond,Andre,Drummond,C,1,10,9,25.351666666666667,3.6,7.2,0.5,0.1,0.4,0.25,0.0555555555555555,3.5,6.8,0.5147058823529411,1.9,3.6,0.5277777777777778,9.2,3.5,6.5,10.0,0.5,2.0,1.4,0.5,3.4,253.51666666666668,36,72,0.5,1,4,0.25,0.0555555555555555,35,68,0.5147058823529411,19,36,0.5277777777777778,92,35,65,100,5,20,14,5,34
107,6c54d59b-bb2f-4694-ac56-b05e87fb5152,27,Chris Duarte,Chris,Duarte,G,1,4,0,3.9,0.75,1.25,0.6,0.75,1.25,0.6,1.0,0.0,0.0,0.0,1.0,1.5,0.6666666666666666,3.25,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,15.6,3,5,0.6,3,5,0.6,1.0,0,0,0.0,4,6,0.6666666666666666,13,0,2,2,2,0,0,0,0
108,e85bad21-7fc1-418b-b00d-1833243293cb,88,Alex Ducas,Alex,Ducas,F,1,4,0,1.8166666666666669,0.0,0.75,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.266666666666667,0,3,0.0,0,2,0.0,0.6666666666666666,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
109,013e6079-26ee-4763-b536-dd635cf53f1c,7,David Duke Jr.,David,Duke Jr.,G,1,1,0,8.2,1.0,4.0,0.25,0.0,1.0,0.0,0.25,1.0,3.0,0.3333333333333333,1.0,2.0,0.5,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.2,1,4,0.25,0,1,0.0,0.25,1,3,0.3333333333333333,1,2,0.5,3,0,0,0,2,0,0,0,1
110,c3e18329-6dac-4342-86f0-77e74281fd1d,8,Kris Dunn,Kris,Dunn,G,1,11,0,21.656060606060603,2.727272727272727,4.818181818181818,0.5660377358490566,1.181818181818182,2.636363636363636,0.4482758620689655,0.5471698113207547,1.5454545454545454,2.1818181818181817,0.7083333333333334,0.2727272727272727,0.7272727272727273,0.375,6.909090909090909,0.9090909090909092,3.0,3.909090909090909,2.727272727272727,0.9090909090909092,0.9090909090909092,0.1818181818181818,2.909090909090909,238.21666666666667,30,53,0.5660377358490566,13,29,0.4482758620689655,0.5471698113207547,17,24,0.7083333333333334,3,8,0.375,76,10,33,43,30,10,10,2,32
111,68afe55d-4a24-43f8-a5e0-477578617bff,0,Ryan Dunn,Ryan,Dunn,F,1,10,4,16.781666666666666,2.7,5.6,0.4821428571428571,1.5,3.8,0.3947368421052631,0.6785714285714286,1.2,1.8,0.6666666666666666,0.1,0.2,0.5,7.0,0.3,2.0,2.3,0.7,0.3,0.4,0.4,2.2,167.81666666666666,27,56,0.4821428571428571,15,38,0.3947368421052631,0.6785714285714286,12,18,0.6666666666666666,1,2,0.5,70,3,20,23,7,3,4,4,22
112,4ab25269-5d89-491c-93ef-3212345d8ef8,35,Kevin Durant,Kevin,Durant,F,1,9,9,38.78148148148148,9.88888888888889,17.88888888888889,0.5527950310559007,2.6666666666666665,6.222222222222222,0.4285714285714285,0.3478260869565217,7.222222222222222,11.666666666666666,0.6190476190476191,5.111111111111111,6.111111111111111,0.8363636363636363,27.555555555555557,0.2222222222222222,6.333333333333333,6.555555555555555,3.4444444444444446,3.3333333333333335,0.7777777777777778,1.4444444444444444,1.7777777777777777,349.03333333333336,89,161,0.5527950310559007,24,56,0.4285714285714285,0.3478260869565217,65,105,0.6190476190476191,46,55,0.8363636363636363,248,2,57,59,31,30,7,13,16
113,c327803e-1146-41d0-8b5a-f7689c246d87,0,Jalen Duren,Jalen,Duren,C,1,10,10,24.071666666666665,3.4,4.1,0.8292682926829268,0.0,0.0,0.0,0.0,3.4,4.1,0.8292682926829268,1.2,2.3,0.5217391304347826,8.0,3.2,6.6,9.8,2.7,1.7,0.3,1.3,3.0,240.71666666666667,34,41,0.8292682926829268,0,0,0.0,0.0,34,41,0.8292682926829268,12,23,0.5217391304347826,80,32,66,98,27,17,3,13,30
114,db064232-c9ae-42c7-a50e-2c770b596458,17,Tari Eason,Tari,Eason,F,1,11,0,22.59242424242424,4.818181818181818,8.818181818181818,0.5463917525773195,1.0909090909090908,2.8181818181818183,0.3870967741935484,0.3195876288659793,3.727272727272727,6.0,0.6212121212121212,0.9090909090909092,1.4545454545454546,0.625,11.636363636363637,2.090909090909091,3.090909090909091,5.181818181818182,1.2727272727272727,1.0,1.9090909090909092,1.0909090909090908,2.363636363636364,248.51666666666668,53,97,0.5463917525773195,12,31,0.3870967741935484,0.3195876288659793,41,66,0.6212121212121212,10,16,0.625,128,23,34,57,14,11,21,12,26
115,00d1c421-dfd6-4a58-b48f-b23b576e5ee4,14,Zach Edey,Zach,Edey,C,1,11,9,19.8,4.818181818181818,7.454545454545454,0.6463414634146342,0.3636363636363636,0.6363636363636364,0.5714285714285714,0.0853658536585365,4.454545454545454,6.818181818181818,0.6533333333333333,1.181818181818182,2.090909090909091,0.5652173913043478,11.181818181818182,2.909090909090909,3.727272727272727,6.636363636363637,0.7272727272727273,1.818181818181818,0.8181818181818182,0.9090909090909092,3.0,217.8,53,82,0.6463414634146342,4,7,0.5714285714285714,0.0853658536585365,49,75,0.6533333333333333,13,23,0.5652173913043478,123,32,41,73,8,20,9,10,33
116,3d70a134-9a52-4e39-bc3f-68001546d9d1,5,Anthony Edwards,Anthony,Edwards,G,1,11,11,36.266666666666666,9.727272727272728,20.727272727272727,0.4692982456140351,5.2727272727272725,11.636363636363637,0.453125,0.5614035087719298,4.454545454545454,9.090909090909092,0.49,3.363636363636364,4.7272727272727275,0.7115384615384616,28.09090909090909,0.4545454545454545,4.818181818181818,5.2727272727272725,3.727272727272727,3.363636363636364,1.0,0.5454545454545454,2.0,398.93333333333334,107,228,0.4692982456140351,58,128,0.453125,0.5614035087719298,49,100,0.49,37,52,0.7115384615384616,309,5,53,58,41,37,11,6,22
117,037555bf-2440-470b-993e-c252e2c41981,20,Kessler Edwards,Kessler,Edwards,F,1,3,0,2.488888888888889,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,7.466666666666667,0,2,0.0,0,2,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,2
118,3f834e1e-cbb4-4df5-82f1-d2aa5dc663fd,23,Keon Ellis,Keon,Ellis,G,1,10,1,21.07,1.9,4.1,0.4634146341463415,0.9,2.7,0.3333333333333333,0.6585365853658537,1.0,1.4,0.7142857142857143,1.0,1.2,0.8333333333333334,5.7,0.9,0.9,1.8,0.9,0.7,1.5,0.8,2.1,210.7,19,41,0.4634146341463415,9,27,0.3333333333333333,0.6585365853658537,10,14,0.7142857142857143,10,12,0.8333333333333334,57,9,9,18,9,7,15,8,21
119,1f7c046e-d0f4-42a3-a5ed-fac1fbf5d281,21,Joel Embiid,Joel,Embiid,C-F,1,1,1,26.416666666666668,2.0,11.0,0.1818181818181818,1.0,5.0,0.2,0.4545454545454545,1.0,6.0,0.1666666666666666,8.0,8.0,1.0,13.0,1.0,2.0,3.0,5.0,2.0,0.0,1.0,3.0,26.416666666666668,2,11,0.1818181818181818,1,5,0.2,0.4545454545454545,1,6,0.1666666666666666,8,8,1.0,13,1,2,3,5,2,0,1,3
120,1fcb4c9f-d4f2-4bd9-866b-ffde2c31a39e,15,Drew Eubanks,Drew,Eubanks,F-C,1,7,0,12.557142857142855,1.4285714285714286,2.5714285714285716,0.5555555555555556,0.1428571428571428,0.4285714285714285,0.3333333333333333,0.1666666666666666,1.2857142857142858,2.142857142857143,0.6,0.8571428571428571,1.0,0.8571428571428571,3.857142857142857,1.4285714285714286,2.4285714285714284,3.857142857142857,1.2857142857142858,0.8571428571428571,0.1428571428571428,0.5714285714285714,1.0,87.9,10,18,0.5555555555555556,1,3,0.3333333333333333,0.1666666666666666,9,15,0.6,6,7,0.8571428571428571,27,10,17,27,9,6,1,4,7
121,ce720282-ca64-4fea-be11-b777849ca188,24,Bruno Fernando,Bruno,Fernando,F-C,1,9,0,8.95,1.5555555555555556,3.2222222222222223,0.4827586206896552,0.0,0.0,0.0,0.0,1.5555555555555556,3.2222222222222223,0.4827586206896552,0.4444444444444444,0.4444444444444444,1.0,3.5555555555555554,1.6666666666666667,2.0,3.6666666666666665,1.0,0.6666666666666666,0.1111111111111111,0.7777777777777778,2.0,80.55,14,29,0.4827586206896552,0,0,0.0,0.0,14,29,0.4827586206896552,4,4,1.0,32,15,18,33,9,6,1,7,18
122,cb8677c2-13c0-415c-9e7e-318f9aa66134,22,Kyle Filipowski,Kyle,Filipowski,C,1,9,3,15.70185185185185,2.6666666666666665,4.888888888888889,0.5454545454545454,0.8888888888888888,2.3333333333333335,0.3809523809523809,0.4772727272727273,1.7777777777777777,2.5555555555555554,0.6956521739130435,0.3333333333333333,0.8888888888888888,0.375,6.555555555555555,0.5555555555555556,3.4444444444444446,4.0,1.6666666666666667,1.0,0.2222222222222222,0.2222222222222222,1.4444444444444444,141.31666666666666,24,44,0.5454545454545454,8,21,0.3809523809523809,0.4772727272727273,16,23,0.6956521739130435,3,8,0.375,59,5,31,36,15,9,2,2,13
123,e24bba24-06ae-4bb3-ae43-3201369c3756,28,Dorian Finney-Smith,Dorian,Finney-Smith,F,1,10,10,28.946666666666665,3.7,8.4,0.4404761904761904,1.9,5.5,0.3454545454545454,0.6547619047619048,1.8,2.9,0.6206896551724138,0.7,1.2,0.5833333333333334,10.0,2.1,2.9,5.0,1.6,1.3,1.2,0.6,3.8,289.46666666666664,37,84,0.4404761904761904,19,55,0.3454545454545454,0.6547619047619048,18,29,0.6206896551724138,7,12,0.5833333333333334,100,21,29,50,16,13,12,6,38
124,71e61abb-1bbe-4799-b3f8-ab7970ee6198,14,Adam Flagler,Adam,Flagler,G,1,4,0,1.8166666666666669,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.5,7.266666666666667,2,2,1.0,2,2,1.0,1.0,0,0,0.0,0,0,0.0,6,0,1,1,0,0,1,0,2
125,be824142-2301-41ad-80d9-dbcc3096c517,19,Simone Fontecchio,Simone,Fontecchio,F,1,12,0,19.044444444444444,1.9166666666666667,5.166666666666667,0.3709677419354839,1.0833333333333333,3.4166666666666665,0.3170731707317073,0.6612903225806451,0.8333333333333334,1.75,0.4761904761904761,1.4166666666666667,1.75,0.8095238095238095,6.333333333333333,0.75,2.8333333333333335,3.5833333333333335,0.9166666666666666,0.6666666666666666,0.1666666666666666,0.0833333333333333,1.1666666666666667,228.53333333333333,23,62,0.3709677419354839,13,41,0.3170731707317073,0.6612903225806451,10,21,0.4761904761904761,17,21,0.8095238095238095,76,9,34,43,11,8,2,1,14
126,3b5d643c-0a08-46fc-a756-3909c261e3c9,5,De'Aaron Fox,De'Aaron,Fox,G,1,11,11,37.278787878787874,8.909090909090908,18.818181818181817,0.4734299516908212,1.818181818181818,6.454545454545454,0.2816901408450704,0.3429951690821256,7.090909090909091,12.363636363636363,0.5735294117647058,4.545454545454546,5.181818181818182,0.8771929824561403,24.181818181818183,1.0,4.2727272727272725,5.2727272727272725,4.7272727272727275,3.4545454545454546,1.6363636363636365,0.0,2.909090909090909,410.06666666666666,98,207,0.4734299516908212,20,71,0.2816901408450704,0.3429951690821256,78,136,0.5735294117647058,50,57,0.8771929824561403,266,11,47,58,52,38,18,0,32
127,97af2f43-9dcf-4e9d-afa3-0d997a4d6fdb,8,Enrique Freeman,Enrique,Freeman,F,1,4,0,8.5,0.25,0.75,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.25,0.5,0.5,0.5,0.5,1.0,1.0,0.25,0.25,0.5,0.5,0.25,0.25,0.25,1.0,34.0,1,3,0.3333333333333333,0,1,0.0,0.3333333333333333,1,2,0.5,2,2,1.0,4,1,1,2,2,1,1,1,4
128,1e21fb74-cc64-4ba6-b5a6-f585e8bba489,12,Johnny Furphy,Johnny,Furphy,G,1,3,0,4.4,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,13.2,0,6,0.0,0,3,0.0,0.5,0,3,0.0,0,0,0.0,0,0,2,2,0,0,0,0,0
129,2e6e1795-9187-457c-ac1b-dce74a50c260,21,Daniel Gafford,Daniel,Gafford,F-C,1,11,11,21.112121212121213,5.2727272727272725,7.272727272727272,0.725,0.0,0.0,0.0,0.0,5.2727272727272725,7.272727272727272,0.725,1.6363636363636365,2.363636363636364,0.6923076923076923,12.181818181818182,2.4545454545454546,3.636363636363636,6.090909090909091,1.2727272727272727,0.8181818181818182,0.4545454545454545,1.0909090909090908,3.5454545454545454,232.23333333333332,58,80,0.725,0,0,0.0,0.0,58,80,0.725,18,26,0.6923076923076923,134,27,40,67,14,9,5,12,39
130,ce0b41d0-987d-481e-9461-5a1bde2cf21d,10,Darius Garland,Darius,Garland,G,1,12,12,29.494444444444447,7.583333333333333,14.416666666666666,0.5260115606936416,3.25,7.083333333333333,0.4588235294117647,0.4913294797687861,4.333333333333333,7.333333333333333,0.5909090909090909,1.75,1.9166666666666667,0.9130434782608696,20.166666666666668,0.5,1.4166666666666667,1.9166666666666667,6.5,2.5,1.4166666666666667,0.3333333333333333,2.5833333333333335,353.93333333333334,91,173,0.5260115606936416,39,85,0.4588235294117647,0.4913294797687861,52,88,0.5909090909090909,21,23,0.9130434782608696,242,6,17,23,78,30,17,4,31
131,82028fa7-b9ee-426a-b770-8b6659cd360b,55,Luka Garza,Luka,Garza,C,1,4,0,4.170833333333333,1.0,2.75,0.3636363636363636,0.0,1.0,0.0,0.3636363636363636,1.0,1.75,0.5714285714285714,0.0,0.25,0.0,2.0,0.25,1.0,1.25,0.0,0.5,0.0,0.0,0.25,16.683333333333334,4,11,0.3636363636363636,0,4,0.0,0.3636363636363636,4,7,0.5714285714285714,0,1,0.0,8,1,4,5,0,2,0,0,1
132,73e5eaab-a411-44b2-a1fd-2a116bea8720,3,Keyonte George,Keyonte,George,G,1,9,9,31.885185185185183,4.666666666666667,14.444444444444445,0.3230769230769231,2.4444444444444446,8.333333333333334,0.2933333333333333,0.5769230769230769,2.2222222222222223,6.111111111111111,0.3636363636363636,3.111111111111111,4.111111111111111,0.7567567567567568,14.88888888888889,0.4444444444444444,2.6666666666666665,3.111111111111111,6.111111111111111,3.0,0.4444444444444444,0.1111111111111111,1.4444444444444444,286.96666666666664,42,130,0.3230769230769231,22,75,0.2933333333333333,0.5769230769230769,20,55,0.3636363636363636,28,37,0.7567567567567568,134,4,24,28,55,27,4,1,13
133,61a0d3de-cbec-4bdb-9a51-a20a06c21f8d,18,KyShawn George,KyShawn,George,F,1,9,4,28.651851851851852,3.4444444444444446,9.333333333333334,0.369047619047619,1.8888888888888888,6.555555555555555,0.288135593220339,0.7023809523809523,1.5555555555555556,2.7777777777777777,0.56,0.7777777777777778,1.1111111111111112,0.7,9.555555555555555,0.4444444444444444,4.0,4.444444444444445,2.5555555555555554,1.0,0.8888888888888888,1.1111111111111112,4.0,257.8666666666667,31,84,0.369047619047619,17,59,0.288135593220339,0.7023809523809523,14,25,0.56,7,10,0.7,86,4,36,40,23,9,8,10,36
134,5b035c09-7a7c-47ed-90b4-2a0f9462c0e3,8,Paul George,Paul,George,F,1,5,5,29.1,6.2,14.6,0.4246575342465753,2.2,7.2,0.3055555555555556,0.4931506849315068,4.0,7.4,0.5405405405405406,2.6,3.0,0.8666666666666667,17.2,1.0,4.8,5.8,5.2,3.6,2.0,0.4,2.6,145.5,31,73,0.4246575342465753,11,36,0.3055555555555556,0.4931506849315068,20,37,0.5405405405405406,13,15,0.8666666666666667,86,5,24,29,26,18,10,2,13
135,784b8d51-68e8-4f00-bcb7-52e347bd5b03,67,Taj Gibson,Taj,Gibson,F,1,6,5,12.608333333333333,1.6666666666666667,3.0,0.5555555555555556,0.1666666666666666,0.3333333333333333,0.5,0.1111111111111111,1.5,2.6666666666666665,0.5625,0.3333333333333333,0.5,0.6666666666666666,3.8333333333333335,1.8333333333333333,2.3333333333333335,4.166666666666667,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.5,2.1666666666666665,75.65,10,18,0.5555555555555556,1,2,0.5,0.1111111111111111,9,16,0.5625,2,3,0.6666666666666666,23,11,14,25,1,5,1,3,13
136,fa800f47-fa60-414b-97aa-37570fb65c2b,3,Josh Giddey,Josh,Giddey,G,1,11,11,28.933333333333337,5.0,11.363636363636363,0.44,1.4545454545454546,3.363636363636364,0.4324324324324324,0.296,3.5454545454545454,8.0,0.4431818181818182,2.4545454545454546,3.727272727272727,0.6585365853658537,13.909090909090908,1.4545454545454546,5.181818181818182,6.636363636363637,7.0,2.727272727272727,0.8181818181818182,0.1818181818181818,1.3636363636363635,318.26666666666665,55,125,0.44,16,37,0.4324324324324324,0.296,39,88,0.4431818181818182,27,41,0.6585365853658537,153,16,57,73,77,30,9,2,15
137,bfd78ec8-7dcb-4f6b-a123-9c2705e53c32,2,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,G,1,11,11,33.18333333333333,9.545454545454543,19.09090909090909,0.5,1.6363636363636365,5.545454545454546,0.2950819672131147,0.2904761904761905,7.909090909090909,13.545454545454543,0.5838926174496645,7.090909090909091,7.909090909090909,0.896551724137931,27.818181818181817,0.8181818181818182,4.7272727272727275,5.545454545454546,6.454545454545454,2.8181818181818183,1.7272727272727273,1.0909090909090908,1.818181818181818,365.01666666666665,105,210,0.5,18,61,0.2950819672131147,0.2904761904761905,87,149,0.5838926174496645,78,87,0.896551724137931,306,9,52,61,71,31,19,12,20
138,0be787f1-288d-4656-8cae-d45cdec5240b,16,Anthony Gill,Anthony,Gill,F,1,7,0,2.9357142857142855,0.4285714285714285,0.7142857142857143,0.6,0.1428571428571428,0.2857142857142857,0.5,0.4,0.2857142857142857,0.4285714285714285,0.6666666666666666,0.1428571428571428,0.2857142857142857,0.5,1.1428571428571428,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,20.55,3,5,0.6,1,2,0.5,0.4,2,3,0.6666666666666666,1,2,0.5,8,1,3,4,3,1,2,0,1
139,993e70a5-fb93-4e62-965a-af74160ef178,12,Collin Gillespie,Collin,Gillespie,G,1,1,0,3.433333333333333,1.0,2.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433333333333333,1,2,0.5,1,1,1.0,0.5,0,1,0.0,0,0,0.0,3,0,0,0,0,0,0,0,0
140,5cb1aa24-02aa-44c3-8548-0f79ef23d3f8,27,Rudy Gobert,Rudy,Gobert,C,1,11,11,31.695454545454545,4.090909090909091,6.2727272727272725,0.6521739130434783,0.0,0.0,0.0,0.0,4.090909090909091,6.2727272727272725,0.6521739130434783,2.5454545454545454,3.1818181818181817,0.8,10.727272727272728,2.727272727272727,7.727272727272728,10.454545454545457,2.090909090909091,1.818181818181818,0.5454545454545454,1.3636363636363635,3.0,348.65,45,69,0.6521739130434783,0,0,0.0,0.0,45,69,0.6521739130434783,28,35,0.8,118,30,85,115,23,20,6,15,33
141,0e96e3c1-5e6c-4f25-94a6-db276f03d39c,32,Aaron Gordon,Aaron,Gordon,F,1,7,7,30.335714285714285,5.285714285714286,10.0,0.5285714285714286,1.7142857142857142,3.142857142857143,0.5454545454545454,0.3142857142857143,3.5714285714285716,6.857142857142857,0.5208333333333334,3.142857142857143,3.7142857142857144,0.8461538461538461,15.428571428571429,2.7142857142857144,4.0,6.714285714285714,3.142857142857143,1.2857142857142858,0.7142857142857143,0.2857142857142857,1.8571428571428572,212.35,37,70,0.5285714285714286,12,22,0.5454545454545454,0.3142857142857143,25,48,0.5208333333333334,22,26,0.8461538461538461,108,19,28,47,22,9,5,2,13
142,730e1834-1861-48c9-a0b3-7c24f0ed5878,23,Eric Gordon,Eric,Gordon,G,1,8,1,20.602083333333333,1.875,4.875,0.3846153846153846,0.875,2.875,0.3043478260869565,0.5897435897435898,1.0,2.0,0.5,1.5,2.0,0.75,6.125,0.25,0.5,0.75,1.5,1.125,0.125,0.25,1.0,164.81666666666666,15,39,0.3846153846153846,7,23,0.3043478260869565,0.5897435897435898,8,16,0.5,12,16,0.75,49,2,4,6,12,9,1,2,8
143,e7ecbea0-aa9f-4313-8e8b-823fd01e6ccf,-1,Jazian Gortman,Jazian,Gortman,G,1,2,0,2.2583333333333333,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.516666666666667,1,1,1.0,1,1,1.0,1.0,0,0,0.0,0,0,0.0,3,0,0,0,0,1,0,0,0
144,eefb38c2-4498-4d54-a72b-f146141d8142,9,Jerami Grant,Jerami,Grant,F,1,12,12,33.234722222222224,6.0,15.25,0.3934426229508196,2.4166666666666665,7.166666666666667,0.3372093023255814,0.4699453551912568,3.5833333333333335,8.083333333333334,0.4432989690721649,3.9166666666666665,4.916666666666667,0.7966101694915254,18.333333333333332,0.3333333333333333,3.3333333333333335,3.6666666666666665,2.25,1.5833333333333333,0.75,1.1666666666666667,1.8333333333333333,398.81666666666666,72,183,0.3934426229508196,29,86,0.3372093023255814,0.4699453551912568,43,97,0.4432989690721649,47,59,0.7966101694915254,220,4,40,44,27,19,9,14,22
145,11dcce9a-43f8-45d1-acf1-4cd759dc287f,20,A.J. Green,A.J.,Green,G,1,10,1,17.006666666666668,2.7,5.2,0.5192307692307693,2.7,5.2,0.5192307692307693,1.0,0.0,0.0,0.0,0.2,0.2,1.0,8.3,0.2,1.4,1.6,0.9,0.4,0.7,0.0,0.8,170.06666666666666,27,52,0.5192307692307693,27,52,0.5192307692307693,1.0,0,0,0.0,2,2,1.0,83,2,14,16,9,4,7,0,8
146,51b717d1-bef7-4597-9d04-a0dc87ef2fa3,23,Draymond Green,Draymond,Green,F,1,11,11,27.589393939393936,2.636363636363636,5.909090909090909,0.4461538461538462,1.4545454545454546,3.1818181818181817,0.4571428571428571,0.5384615384615384,1.181818181818182,2.727272727272727,0.4333333333333333,2.0,2.8181818181818183,0.7096774193548387,8.727272727272727,0.8181818181818182,4.454545454545454,5.2727272727272725,5.181818181818182,1.818181818181818,1.0909090909090908,1.0909090909090908,3.4545454545454546,303.48333333333335,29,65,0.4461538461538462,16,35,0.4571428571428571,0.5384615384615384,13,30,0.4333333333333333,22,31,0.7096774193548387,96,9,49,58,57,20,12,12,38
147,6e4ee95b-5b6f-47aa-badb-f866ac6e603f,4,Jalen Green,Jalen,Green,G,1,11,11,33.53484848484848,7.0,17.90909090909091,0.3908629441624365,3.0,8.727272727272727,0.34375,0.4873096446700508,4.0,9.181818181818182,0.4356435643564356,3.727272727272727,4.2727272727272725,0.8723404255319149,20.727272727272727,0.4545454545454545,4.090909090909091,4.545454545454546,2.909090909090909,2.636363636363636,0.9090909090909092,0.4545454545454545,2.090909090909091,368.8833333333333,77,197,0.3908629441624365,33,96,0.34375,0.4873096446700508,44,101,0.4356435643564356,41,47,0.8723404255319149,228,5,45,50,32,29,10,5,23
148,1feef467-b3bb-4867-be1b-32c1974b7523,4,Javonte Green,Javonte,Green,G,1,11,1,22.310606060606062,1.818181818181818,3.909090909090909,0.4651162790697674,0.7272727272727273,1.5454545454545454,0.4705882352941176,0.3953488372093023,1.0909090909090908,2.363636363636364,0.4615384615384615,1.0,1.0909090909090908,0.9166666666666666,5.363636363636363,0.7272727272727273,2.363636363636364,3.090909090909091,0.7272727272727273,0.3636363636363636,1.4545454545454546,0.4545454545454545,1.2727272727272727,245.41666666666663,20,43,0.4651162790697674,8,17,0.4705882352941176,0.3953488372093023,12,26,0.4615384615384615,11,12,0.9166666666666666,59,8,26,34,8,4,16,5,14
